epoch,train_loss,train_accuracy,train_f1_score,val_loss,val_accuracy,val_f1_score
1,2.5883224116618138,0.5449877254954997,0.5706707328278932,2.5896204756043377,0.5453771369631532,0.5708411106530462
2,1.8783614355897345,0.5453890574897795,0.5692678087388248,1.8793481700921641,0.5456196370180174,0.5693271083829863
3,1.712232413838325,0.5455481638169718,0.5686537283346035,1.7131504063282634,0.5457337546908947,0.5686546838972376
4,1.6456909168297433,0.545657480836603,0.5684728272133927,1.6465805541026977,0.5458193429455527,0.5684490824487634
5,1.610569224422768,0.5456862845682499,0.5683542068613212,1.6114430204747967,0.5458193429455527,0.5682951479317095
6,1.5889751906344247,0.5457454007984395,0.5683587920671244,1.5898386170174137,0.5458884719204687,0.5683018726216703
7,1.5743819094160978,0.5457658377318461,0.5683225688632582,1.5752378961476268,0.5458851800645204,0.568255057852464
8,1.5638686614713964,0.5457754389757283,0.5682972547401102,1.5647189898599325,0.5458840827792042,0.5682103202839549
9,1.5559375781083868,0.5457814740433115,0.568271924020846,1.5567834260563793,0.5458928610617333,0.56818893234112
10,1.549742569672677,0.5457706383537871,0.5682464835593493,1.5505847632411105,0.5458796936379398,0.568159289117428
11,1.5447701178708806,0.5457737930482056,0.5682340021442035,1.5456092620564859,0.5458840827792042,0.568154450726153
12,1.540690768122711,0.5457688552656376,0.5682188376612413,1.5415273211187914,0.545881888208572,0.5681424498808326
13,1.537283598967823,0.5457622715555469,0.5682004188235104,1.538117917213347,0.5458950556323655,0.568137847263529
14,1.5343950171962046,0.5457626830374276,0.5681951235794666,1.5352273841227393,0.5458972502029977,0.5681372303479597
15,1.5319149709053907,0.5457728329238174,0.5681981286574108,1.5327456160325095,0.5458928610617333,0.5681276480287187
16,1.5297625629065232,0.5457713241569216,0.5681923590510352,1.5305916749536461,0.5458840827792042,0.5681174967858276
17,1.5278770031593378,0.5457842172558492,0.5681986476515016,1.5287047393087418,0.5458950556323655,0.5681216227216089
18,1.5262117266942172,0.545779553794535,0.5681898225593385,1.5270382193015888,0.5458994447736301,0.5681194872201606
19,1.5247304584211039,0.5457798281157888,0.5681880563505607,1.5255558199882056,0.5458928610617333,0.5681069155741828
20,1.5234045138527006,0.545778319348893,0.5681853269770402,1.5242288407885372,0.5458983474883139,0.5681089785401275
21,1.522210906367378,0.5457774963851317,0.5681817292759542,1.5230342818862992,0.5458961529176817,0.5681050883789761
22,1.5211309937906843,0.5457762619394897,0.5681790354184784,1.5219534901829368,0.5458774990673075,0.568085994573158
23,1.520149493467932,0.545777084903251,0.568179029486309,1.5209711739049914,0.5458774990673075,0.5680886990897573
24,1.5192537540471216,0.5457772220638779,0.5681780900334206,1.520074674035812,0.5458764017819914,0.5680872047213279
25,1.5184332092422426,0.5457754389757283,0.5681760007239608,1.5192534178091064,0.5458829854938881,0.5680925649366575
26,1.5176789626710885,0.5457763991001165,0.5681771950395152,1.518498503336205,0.5458873746351526,0.5680985423817609
27,1.5169834684737624,0.5457761247788627,0.5681772720954438,1.5178023800579135,0.5458895692057849,0.5681006296134342
28,1.5163402828625823,0.5457748903332208,0.5681773936142815,1.5171586001607313,0.5458851800645204,0.5680982581080785
29,1.515743868851611,0.5457769477426241,0.5681786175515169,1.516561623197912,0.5458851800645204,0.5680991595814292
30,1.5151894413083375,0.5457774963851317,0.5681801526725521,1.5160066610523169,0.5458829854938881,0.5680988753069504
31,1.5146728429116252,0.545777084903251,0.5681809439400244,1.51548955382094,0.5458873746351526,0.5681048526383788
32,1.5141904440237526,0.5457796909551619,0.5681835903729645,1.5150066696258928,0.5458917637764171,0.5681117313538442
33,1.5137390612462724,0.5457806510795501,0.568186248641775,1.514554823119177,0.5458895692057849,0.5681087427274387
34,1.5133158906981314,0.5457785936701468,0.5681859256027412,1.5141312087178562,0.5458829854938881,0.5681051854928509
35,1.5129184529779072,0.5457780450276393,0.5681867553692951,1.5137333455300264,0.5458785963526236,0.5681019125828478
36,1.5125445474911157,0.5457773592245048,0.5681876236537365,1.5133590316515027,0.545873109926043,0.5680980468277126
37,1.5121922143159465,0.5457790051520275,0.5681904270881701,1.5130063060054957,0.545873109926043,0.5680989482779852
38,1.5118597021904372,0.5457794166339082,0.5681921132768176,1.512673416307694,0.5458785963526236,0.5681082226190116
39,1.5115454414973348,0.5457792794732812,0.5681930526689947,1.5123587920323294,0.5458807909232558,0.5681094083454649
40,1.5112480213569397,0.5457788679914006,0.568193843880612,1.512061021488982,0.5458829854938881,0.5681123969081041
41,1.5109661701132127,0.5457777707063854,0.5681952781154187,1.5117788322950503,0.545881888208572,0.5681163110561039
42,1.510698738634637,0.5457766734213704,0.5681963745152078,1.5115110746649345,0.5458796936379398,0.5681178294961942
43,1.5104446859710452,0.5457759876182359,0.568197580560513,1.5112567070569793,0.5458796936379398,0.5681187308769572
44,1.5102030669810422,0.5457736558875788,0.5681974471316544,1.5110147837923729,0.5458807909232558,0.5681202251142424
45,1.5099730216214624,0.5457715984781754,0.5681965610397643,1.5107844443374123,0.5458840827792042,0.5681247078073867
46,1.5097537656463378,0.5457718727994292,0.568197835259241,1.510564903996259,0.5458840827792042,0.5681265105251514
47,1.50954458249745,0.5457735187269519,0.5682015393884978,1.510355445796267,0.545881888208572,0.5681280288515722
48,1.5093448162146486,0.5457725586025637,0.5682024846136133,1.5101554133937585,0.5458774990673075,0.5681256574224033
49,1.509153865220325,0.5457711869962948,0.5682033201729453,1.5099642048546909,0.5458774990673075,0.5681265587661355
50,1.5089711768503773,0.5457725586025637,0.5682071012490475,1.5097812671823305,0.5458774990673075,0.5681292627747585
51,1.5087962425351291,0.5457735187269519,0.5682096466378158,1.50960609149537,0.5458753044966752,0.568127175736933
52,1.508628593533913,0.5457728329238174,0.5682106273849084,1.5094382087601241,0.5458807909232558,0.5681346466298167
53,1.5084677971561378,0.5457725586025637,0.5682120555772574,1.5092771860095464,0.5458840827792042,0.5681391291281264
54,1.5083134534043017,0.5457705011931603,0.5682106064954188,1.5091226229844918,0.545881888208572,0.5681361407990383
55,1.5081651919828654,0.5457699525506527,0.5682115487192566,1.5089741491410904,0.5458840827792042,0.5681409317254995
56,1.5080226696295347,0.5457698153900259,0.5682129383856471,1.5088314209807463,0.5458829854938881,0.568141240161075
57,1.507885567727062,0.5457695410687721,0.5682140287661913,1.5086941196608255,0.5458862773498365,0.568147525143011
58,1.5077535901635688,0.5457699525506527,0.5682156021622174,1.5085619488540463,0.5458862773498365,0.5681484264128892
59,1.507626461409362,0.5457702268719065,0.5682172140578896,1.508434632824444,0.5458884719204687,0.5681523159182073
60,1.507503924790094,0.5457689924262645,0.5682180110037083,1.508311914699855,0.5458895692057849,0.5681538100331307
61,1.5073857409259548,0.5457673464987418,0.5682177975389717,1.5081935549104781,0.5458873746351526,0.5681553280540271
62,1.5072716863243405,0.54576830662313,0.5682201176115185,1.5080793297810078,0.5458884719204687,0.5681595258467768
63,1.5071615521072952,0.5457674836593687,0.568220573833983,1.5079690302576054,0.5458895692057849,0.5681628223656408
64,1.5070551428567238,0.5457669350168611,0.5682215159960234,1.5078624607527107,0.5458895692057849,0.5681628223656408
65,1.5069522755682732,0.5457674836593687,0.5682242893174174,1.5077594380985528,0.545890666491101,0.5681652176453648
66,1.5068527787005148,0.5457658377318461,0.5682237380691592,1.5076597905960198,0.5458895692057849,0.5681655259920426
67,1.5067564913063705,0.5457669350168611,0.5682263573439291,1.5075633571457907,0.5458917637764171,0.5681694153001758
68,1.5066632622462173,0.5457655634105922,0.568226629790473,1.507469986461188,0.5458884719204687,0.5681685379189448
69,1.5065729494666704,0.5457658377318461,0.5682281290078984,1.5073795363467275,0.5458873746351526,0.5681679450645425
70,1.5064854193414061,0.5457651519287116,0.5682288844537365,1.507291873038726,0.5458873746351526,0.5681679450645425
71,1.506400546068315,0.5457657005712191,0.568230531824018,1.507206870602282,0.5458851800645204,0.5681676605468688
72,1.5063182111178757,0.5457657005712191,0.5682322206035239,1.5071244103794388,0.5458829854938881,0.5681664748473184
73,1.5062383027261441,0.5457647404468309,0.5682326026918262,1.5070443804820455,0.545881888208572,0.568165881999399
74,1.5061607154296184,0.5457648776074578,0.5682339152009157,1.5069666753264443,0.5458774990673075,0.5681644118058294
75,1.5060853496361053,0.5457661120530998,0.5682362707070565,1.506891195204207,0.5458796936379398,0.5681673998514153
76,1.5060121112322316,0.5457657005712191,0.5682370616982253,1.5068178458895078,0.5458796936379398,0.5681673998514153
77,1.5059409112184206,0.5457659748924729,0.5682382231048313,1.5067465382739713,0.5458764017819914,0.5681656213251751
78,1.5058716653757827,0.545767209338115,0.568240803742999,1.506677188033451,0.5458764017819914,0.5681665224999244
79,1.5058042939556517,0.5457666606956074,0.5682418583718556,1.5066097153174418,0.5458774990673075,0.5681689176780914
80,1.505738721393145,0.5457659748924729,0.5682422760115041,1.5065440444625233,0.5458742072113592,0.568167139161946
81,1.5056748760434318,0.5457661120530998,0.5682433633100864,1.506480103728542,0.5458753044966752,0.5681686331631866
82,1.505612689936159,0.5457654262499654,0.5682441186800729,1.5064178250529252,0.5458753044966752,0.5681686331631866
83,1.505552098547912,0.5457669350168611,0.5682471851605883,1.5063571438230414,0.5458742072113592,0.5681680403260054
84,1.5054930405914462,0.5457667978562343,0.5682478991169368,1.506297998665342,0.5458764017819914,0.5681719294694347
85,1.5054354578205567,0.5457670721774881,0.5682490604745903,1.5062403312501293,0.5458742072113592,0.5681716449446315
86,1.5053792948464242,0.5457661120530998,0.568248992194256,1.5061840861078337,0.5458753044966752,0.5681731389255821
87,1.5053244989706636,0.5457665235349805,0.5682503402041669,1.5061292104619564,0.545873109926043,0.568173755535244
88,1.5052710200255055,0.5457647404468309,0.5682502777226236,1.5060756540691769,0.5458687207847784,0.5681704830729357
89,1.5052188102283866,0.5457651519287116,0.5682517382961764,1.5060233690738625,0.5458698180700946,0.5681719770410691
90,1.5051678240437847,0.545763506001189,0.568251299595774,1.505972309869826,0.5458720126407268,0.5681749649679834
91,1.50511801805655,0.5457630945193083,0.5682517527919059,1.505922432973564,0.5458720126407268,0.5681749649679834
92,1.5050693508524393,0.5457654262499654,0.5682560516805002,1.5058736969047495,0.5458764017819914,0.5681809407844008
93,1.505021782905931,0.5457661120530998,0.5682574352453228,1.5058260620739425,0.5458753044966752,0.5681803479498422
94,1.504975276476631,0.5457657005712191,0.5682575507109282,1.5057794906789455,0.5458785963526236,0.5681848297766003
95,1.504929795511638,0.5457650147680847,0.5682580808668783,1.5057339466070911,0.5458796936379398,0.5681863237126181
96,1.5048853055540954,0.5457639174830696,0.5682581636296722,1.5056893953437291,0.5458774990673075,0.5681860391351617
97,1.5048417736575606,0.5457622715555469,0.5682576123494983,1.5056458038865361,0.5458764017819914,0.5681863473928581
98,1.5047991683061255,0.5457615857524124,0.5682576922194433,1.5056031406655705,0.5458764017819914,0.568187248481105
99,1.5047574593387116,0.5457622715555469,0.5682590757645307,1.5055613754675095,0.5458753044966752,0.5681866556486246
100,1.5047166178787212,0.545763368840562,0.5682611318300861,1.5055204793652295,0.5458774990673075,0.5681896434794403
101,1.504676616267602,0.5457619972342931,0.5682615166943066,1.5054804246513303,0.5458764017819914,0.5681890506463168
102,1.5046374280028234,0.5457613114311587,0.568262046830207,1.5054411847760487,0.5458774990673075,0.5681905445561083
103,1.5045990276787138,0.545760899949278,0.5682626125597028,1.5054027342880432,0.5458774990673075,0.5681923466981624
104,1.5045613909313509,0.545760899949278,0.5682631753980756,1.5053650487792238,0.5458785963526236,0.5681938405967215
105,1.5045244943868632,0.5457602141461435,0.5682634803918374,1.5053281048330138,0.5458785963526236,0.5681947416580502
106,1.5044883156129054,0.5457607627886512,0.568264902388945,1.5052918799757729,0.5458774990673075,0.5681941488251743
107,1.5044528330718436,0.5457607627886512,0.5682653526548485,1.5052563526299365,0.5458753044966752,0.5681929631631335
108,1.5044180260774633,0.5457604884673973,0.5682658798879695,1.505221502070666,0.5458753044966752,0.5681929631631335
109,1.5043838747544662,0.5457599398248898,0.5682662589554033,1.50518730838533,0.5458742072113592,0.5681923703339687
110,1.5043503599996235,0.5457598026642628,0.5682667477012499,1.5051537524345704,0.545873109926043,0.568191777506041
111,1.5043174634442127,0.5457613114311587,0.568269363640393,1.5051208158147393,0.5458753044966752,0.568194765276291
112,1.5042851674214135,0.5457610371099049,0.5682696657336951,1.505088480825238,0.5458764017819914,0.5681971602036207
113,1.5042534549320206,0.5457604884673973,0.5682698196625612,1.505056730434171,0.5458774990673075,0.568198654076895
114,1.504222309614198,0.5457607627886512,0.5682703055178008,1.5050255482481096,0.5458796936379398,0.5682016418140919
115,1.5041917157146059,0.5457593911823823,0.5682697898279985,1.5049949184831317,0.5458796936379398,0.56820254284504
116,1.5041616580602624,0.545757059451725,0.5682689806977943,1.5049648259366841,0.5458753044966752,0.5682001715255128
117,1.5041321220327795,0.5457569222910982,0.5682693568702684,1.5049352559617637,0.5458764017819914,0.5682016653816178
118,1.5041030935436401,0.5457566479698445,0.5682693212711211,1.5049061944421673,0.5458774990673075,0.5682031592346055
119,1.5040745590100515,0.5457565108092175,0.5682695848794894,1.504877627768331,0.5458785963526236,0.5682046530844761
120,1.5040465053335548,0.5457569222910982,0.5682703699377597,1.5048495428158695,0.5458774990673075,0.5682040602548667
121,1.504018919878152,0.54575596216671,0.568269963932623,1.5048219269237075,0.5458785963526236,0.56820555410068
122,1.5039917904508595,0.5457562364879638,0.5682706749078241,1.5047947678746,0.5458796936379398,0.5682070479433761
123,1.5039651052825351,0.5457555506848293,0.5682707547521543,1.5047680538759174,0.5458764017819914,0.5682052694563298
124,1.503938853009649,0.5457545905604411,0.5682705738724839,1.5047417735413946,0.5458774990673075,0.5682067632930885
125,1.5039130226569486,0.5457548648816949,0.5682713974056719,1.5047159158737797,0.5458807909232558,0.5682112447846622
126,1.503887603621644,0.5457545905604411,0.5682716994906123,1.5046904702489823,0.5458796936379398,0.5682106519543607
127,1.5038625856576597,0.5457550020423217,0.5682724845397891,1.5046654264003123,0.5458807909232558,0.568212145777711
128,1.5038379588611046,0.5457551392029486,0.5682730088649586,1.504640774403911,0.5458807909232558,0.568212145777711
129,1.5038137136554504,0.5457548648816949,0.5682731983860768,1.5046165046639266,0.5458785963526236,0.5682109601189389
130,1.503789840779307,0.5457544533998142,0.5682734263867278,1.5045926079002514,0.5458807909232558,0.5682139477525282
131,1.5037663312728928,0.5457611742705318,0.5682836973217711,1.5045690751349865,0.5458829854938881,0.5682196382833326
132,1.5037431764660913,0.5457617229130394,0.5682850066568106,1.5045458976804544,0.5458829854938881,0.5682196382833326
133,1.5037203679673188,0.5457611742705318,0.5682849354440609,1.5045230671280805,0.5458829854938881,0.5682196382833326
134,1.5036978976517752,0.5457580195761134,0.5682836818043756,1.5045005753365857,0.5458753044966752,0.5682154884965133
135,1.503675757651539,0.5457581567367402,0.5682844312208575,1.5044784144221106,0.5458742072113592,0.5682148956747728
136,1.50365394034553,0.5457578824154864,0.5682845081706817,1.504456576748107,0.5458753044966752,0.5682163894609669
137,1.5036324383497197,0.5457587053792478,0.5682860782090221,1.5044350549155832,0.5458742072113592,0.5682148956747728
138,1.5036112445080865,0.5457587053792478,0.568286528428718,1.5044138417540063,0.5458742072113592,0.5682148956747728
139,1.5035903518836742,0.5457606256280242,0.5682897040916582,1.5043929303123558,0.5458785963526236,0.5682208708008476
140,1.5035697537512684,0.545760899949278,0.5682901899142989,1.5043723138517942,0.545881888208572,0.5682253521126761
141,1.5035494435883325,0.5457613114311587,0.5682907498174992,1.5043519858365755,0.5458796936379398,0.5682241664597466
142,1.5035294150673264,0.545760899949278,0.5682908652338895,1.5043319399263546,0.5458796936379398,0.5682250673966932
143,1.503509662049673,0.5457606256280242,0.5682907170719199,1.5043121699701454,0.5458774990673075,0.5682238817493057
144,1.5034901785775943,0.5457607627886512,0.5682913539176297,1.5042926699981365,0.5458774990673075,0.5682238817493057
145,1.5034709588684019,0.5457607627886512,0.5682914664704006,1.5042734342159707,0.5458785963526236,0.5682253755058648
146,1.5034519973075056,0.5457603513067705,0.5682913567803429,1.5042544569977465,0.5458785963526236,0.5682253755058648
147,1.5034332884428339,0.5457598026642628,0.5682910604569201,1.5042357328804152,0.5458774990673075,0.5682247826830866
148,1.5034148269779282,0.5457592540217553,0.5682908766865109,1.5042172565568759,0.5458774990673075,0.5682247826830866
149,1.5033966077680723,0.5457592540217553,0.5682913268967423,1.5041990228720907,0.5458774990673075,0.5682247826830866
150,1.5033786258138633,0.5457589797005016,0.5682914038401299,1.5041810268166393,0.5458774990673075,0.5682247826830866
151,1.5033608762556383,0.5457614485917855,0.5682948757774299,1.5041632635211486,0.5458796936379398,0.5682277701849746
152,1.503343354370267,0.5457604884673973,0.5682945823136211,1.5041457282530564,0.5458796936379398,0.5682277701849746
153,1.503326055564465,0.5457606256280242,0.5682948814963855,1.5041284164099282,0.5458785963526236,0.5682271773615535
154,1.5033089753718805,0.5457593911823823,0.5682944398718444,1.5041113235165406,0.5458785963526236,0.5682271773615535
155,1.5032921094479461,0.5457592540217553,0.5682948159941976,1.5040944452197051,0.5458764017819914,0.5682259917184221
156,1.5032754535655655,0.5457591168611284,0.568294854464231,1.504077777283962,0.5458774990673075,0.5682274854618712
157,1.5032590036119606,0.5457589797005016,0.5682948929342343,1.5040613155884122,0.5458785963526236,0.5682289792022034
158,1.5032427555841554,0.5457589797005016,0.5682950054847181,1.5040450561221994,0.5458785963526236,0.5682289792022034
159,1.5032267055853488,0.5457591168611284,0.56829575486689,1.5040289949808645,0.5458774990673075,0.5682283863806133
160,1.5032108498217474,0.5457587053792478,0.5682955326254421,1.5040131283631841,0.5458753044966752,0.5682272007411442
161,1.5031951845988634,0.5457581567367402,0.5682954614039247,1.503997452567451,0.5458753044966752,0.5682272007411442
162,1.5031797063185055,0.545757196612352,0.5682951679418011,1.5039819639884662,0.5458753044966752,0.5682272007411442
163,1.5031644114754024,0.5457567851304713,0.5682950582511325,1.5039666591141452,0.5458753044966752,0.5682281016567208
164,1.5031492966544302,0.54575596216671,0.5682947263204013,1.5039515345227465,0.5458753044966752,0.5682281016567208
165,1.5031343585275208,0.5457558250060831,0.568294764790199,1.5039365868797756,0.5458742072113592,0.5682275088391386
166,1.5031195938509987,0.5457558250060831,0.5682949898896781,1.5039218129353182,0.5458742072113592,0.5682275088391386
167,1.5031049994626438,0.5457554135242024,0.5682948801994115,1.5039072095210713,0.545873109926043,0.5682269160227934
168,1.5030905722798678,0.5457558250060831,0.5682957777360064,1.5038927735485623,0.5458742072113592,0.5682284097512527
169,1.5030763092959418,0.5457554135242024,0.5682956680454264,1.5038785020053245,0.5458753044966752,0.5682299034765953
170,1.503062207579036,0.5457551392029486,0.5682956324348478,1.5038643919539574,0.5458742072113592,0.5682284097512527
171,1.5030482642690703,0.5457550020423217,0.5682956709041408,1.5038504405289561,0.545873109926043,0.5682278169352045
172,1.5030344765753023,0.5457547277210679,0.5682955227444914,1.5038366449343208,0.545873109926043,0.5682278169352045
173,1.503020841775163,0.5457552763635755,0.5682963818086968,1.5038230024423593,0.545873109926043,0.5682278169352045
174,1.5030073572109055,0.5457555506848293,0.5682967550659567,1.503809510390343,0.545873109926043,0.5682278169352045
175,1.5029940202890995,0.5457554135242024,0.5682967935347453,1.5037961661799937,0.5458753044966752,0.5682308043808931
176,1.5029808284775388,0.5457512987053957,0.5682947962449297,1.503782967274408,0.5458720126407268,0.568229025934531
177,1.5029677793038039,0.5457511615447688,0.5682949472628759,1.5037699111965719,0.5458720126407268,0.568229025934531
178,1.5029548703534004,0.5457512987053957,0.5682951338906467,1.5037569955275403,0.5458709153554108,0.5682284331215507
179,1.5029420992683156,0.5457514358660226,0.5682955456150934,1.5037442179049583,0.5458709153554108,0.5682284331215507
180,1.5029294637451716,0.5457512987053957,0.5682956966323346,1.5037315760212306,0.5458720126407268,0.568229025934531
181,1.5029169615334006,0.5457506129022612,0.568295326236381,1.5037190676216863,0.5458709153554108,0.5682284331215507
182,1.5029045904342784,0.5457504757416344,0.5682955898016403,1.5037066905035992,0.5458720126407268,0.5682299268359604
183,1.502892348298944,0.5457503385810075,0.5682957408185181,1.5036944425142202,0.5458698180700946,0.568228741211831
184,1.502880233027088,0.5457507500628882,0.5682964132470414,1.5036823215494572,0.5458698180700946,0.568228741211831
185,1.5028682425657176,0.5457506129022612,0.5682965642631855,1.5036703255526225,0.5458698180700946,0.568228741211831
186,1.5028563749074892,0.5457510243841419,0.5682973492375862,1.5036584525127943,0.5458698180700946,0.5682296421100951
187,1.502844628089886,0.5457510243841419,0.5682975743319914,1.503646700463956,0.5458698180700946,0.5682296421100951
188,1.502833000193367,0.5457511615447688,0.5682978735052789,1.50363506748316,0.5458720126407268,0.568231728627541
189,1.5028214893406386,0.5457512987053957,0.568298285225203,1.5036235516898087,0.5458720126407268,0.568231728627541
190,1.5028100936957192,0.5457508872235151,0.5682981755347188,1.5036121512446838,0.5458720126407268,0.568231728627541
191,1.502798811462118,0.5457510243841419,0.5682984747072644,1.5036008643481553,0.5458720126407268,0.568232629517692
192,1.5027876408816938,0.5457512987053957,0.5682988479586751,1.5035896892390184,0.5458720126407268,0.5682344312867159
193,1.5027765802344326,0.5457508872235151,0.568298850814441,1.503578624194273,0.5458709153554108,0.568233838475518
194,1.5027656278370596,0.5457504757416344,0.5682986285774024,1.503567667527737,0.5458687207847784,0.5682326528568329
195,1.5027547820414875,0.5457508872235151,0.5682993009997487,1.5035568175884901,0.5458676234994624,0.5682320600493457
196,1.502744041234687,0.5457508872235151,0.5682995260920505,1.5035460727607473,0.5458676234994624,0.5682320600493457
197,1.5027334038370768,0.5457510243841419,0.5682997127171323,1.5035354314622262,0.5458676234994624,0.5682320600493457
198,1.5027228683022658,0.5457511615447688,0.568300236979798,1.5035248921439166,0.5458676234994624,0.5682320600493457
199,1.502712433115496,0.5457521216691571,0.5683018809881129,1.5035144532885065,0.5458698180700946,0.5682359482926799
200,1.5027020967935705,0.5457512987053957,0.5683013239685243,1.5035041134103015,0.5458687207847784,0.5682353554848469
201,1.5026918578831885,0.5457514358660226,0.5683019607730677,1.5034938710535746,0.5458687207847784,0.5682353554848469
202,1.50268171496113,0.5457512987053957,0.5683018866940743,1.50348372479273,0.5458687207847784,0.5682353554848469
203,1.502671666632638,0.5457512987053957,0.5683018866940743,1.5034736732307035,0.5458687207847784,0.5682353554848469
204,1.5026617115310132,0.5457515730266495,0.5683024850314271,1.5034637149985355,0.5458676234994624,0.5682347626782508
205,1.5026518483165505,0.5457514358660226,0.5683025234971276,1.5034538487543296,0.5458676234994624,0.5682347626782508
206,1.5026420756767815,0.5457511615447688,0.5683023753392066,1.5034440731834662,0.5458676234994624,0.5682347626782508
207,1.502632392325153,0.5457510243841419,0.568302413804925,1.503434386997303,0.5458687207847784,0.568236256353333
208,1.502622796999832,0.5457512987053957,0.5683027870519031,1.503424788931962,0.5458698180700946,0.5682377500252985
209,1.5026132884641288,0.5457514358660226,0.5683030862197204,1.503415277748759,0.5458687207847784,0.5682371572180597
210,1.5026038655054137,0.5457515730266495,0.5683033853873037,1.5034058522331326,0.5458687207847784,0.5682371572180597
